timestamp,datetime,pm25,pm10,no2,co,o3,temp,humidity,wind_speed,aqi,target_aqi_6h,aqi_lag_1,aqi_lag_2
1769974514,2026-02-02 01:05:14,40.86,63.7,10.22,182.33,10.0,5.26,65.96,1.8,173,128.0,161.0,161.0
1769978114,2026-02-02 02:05:14,36.95,55.58,13.8,207.13,11.99,7.03,65.72,9.0,152,153.0,173.0,161.0
1769981714,2026-02-02 03:05:14,33.6,52.54,12.95,240.31,19.21,7.89,69.37,7.67,142,155.0,152.0,173.0
1769985314,2026-02-02 04:05:14,34.74,52.54,11.42,177.78,18.38,10.75,55.67,4.71,137,147.0,142.0,152.0
1769988914,2026-02-02 05:05:14,32.93,49.51,11.3,231.52,18.58,12.67,49.54,6.04,135,138.0,137.0,142.0
1769992514,2026-02-02 06:05:14,32.86,47.14,12.2,186.63,28.0,15.07,48.59,3.46,136,129.0,135.0,137.0
1769996114,2026-02-02 07:05:14,29.32,44.8,9.53,193.94,32.95,17.19,35.84,6.19,128,106.0,136.0,135.0
1769999714,2026-02-02 08:05:14,34.53,50.54,22.27,413.44,35.35,21.13,37.08,4.05,153,103.0,128.0,136.0
1770003314,2026-02-02 09:05:14,37.14,56.66,20.22,407.09,34.27,21.51,32.63,7.61,155,109.0,153.0,128.0
1770006914,2026-02-02 10:05:14,36.45,55.37,9.77,175.65,45.37,22.65,33.68,1.82,147,120.0,155.0,153.0
1770010514,2026-02-02 11:05:14,33.62,51.14,10.21,204.15,31.87,24.32,40.92,6.31,138,137.0,147.0,155.0
1770014114,2026-02-02 12:05:14,30.33,47.67,10.42,212.35,42.77,24.17,28.4,3.68,129,165.0,138.0,147.0
1770017714,2026-02-02 13:05:14,27.53,41.96,5.0,180.77,42.53,23.17,34.84,4.63,106,172.0,129.0,138.0
1770021314,2026-02-02 14:05:14,25.88,40.63,11.41,189.83,44.0,25.52,24.33,5.52,103,159.0,106.0,129.0
1770024914,2026-02-02 15:05:14,27.1,34.18,5.41,181.79,39.83,22.89,35.56,6.29,109,160.0,103.0,106.0
1770028514,2026-02-02 16:05:14,29.2,44.86,9.13,243.5,33.14,20.04,36.43,1.2,120,153.0,109.0,103.0
1770032114,2026-02-02 17:05:14,34.28,52.38,21.83,389.96,25.21,17.92,43.32,3.95,137,158.0,120.0,109.0
1770035714,2026-02-02 18:05:14,38.94,61.25,24.67,421.16,24.9,14.42,48.09,7.19,165,156.0,137.0,120.0
1770039314,2026-02-02 19:05:14,41.27,63.31,21.18,416.04,26.09,13.01,55.99,7.02,172,149.0,165.0,137.0
1770042914,2026-02-02 20:05:14,36.58,57.18,7.87,187.83,19.66,9.1,58.52,9.57,159,158.0,172.0,165.0
1770046514,2026-02-02 21:05:14,37.12,65.74,10.9,204.95,14.25,9.11,57.64,4.7,160,149.0,159.0,172.0
1770050114,2026-02-02 22:05:14,36.63,51.62,6.91,198.24,13.66,5.14,70.04,5.34,153,144.0,160.0,159.0
1770053714,2026-02-02 23:05:14,36.86,50.05,11.05,157.44,10.0,5.38,58.22,4.82,158,128.0,153.0,160.0
1770057314,2026-02-03 00:05:14,37.9,55.63,8.08,192.44,17.27,4.53,68.34,6.14,156,123.0,158.0,153.0
1770060914,2026-02-03 01:05:14,36.92,58.73,7.87,199.55,16.41,5.83,71.27,5.85,149,118.0,156.0,158.0
1770064514,2026-02-03 02:05:14,35.54,54.84,10.11,188.6,10.0,5.97,69.64,5.19,158,136.0,149.0,156.0
1770068114,2026-02-03 03:05:14,37.14,57.09,10.73,217.13,16.25,8.9,60.56,3.55,149,153.0,158.0,149.0
1770071714,2026-02-03 04:05:14,33.0,52.55,5.0,248.99,14.56,7.54,61.18,7.23,144,140.0,149.0,158.0
1770075314,2026-02-03 05:05:14,32.31,46.88,9.78,179.03,33.7,11.91,52.03,4.9,128,131.0,144.0,149.0
1770078914,2026-02-03 06:05:14,29.46,46.02,10.75,210.07,23.25,15.36,51.62,5.22,123,145.0,128.0,144.0
1770082514,2026-02-03 07:05:14,27.96,40.25,10.15,178.62,29.43,17.78,35.3,4.53,118,128.0,123.0,128.0
1770086114,2026-02-03 08:05:14,32.99,45.79,18.81,408.66,38.44,21.92,32.62,4.51,136,126.0,118.0,123.0
1770089714,2026-02-03 09:05:14,37.33,59.07,23.73,393.65,40.55,22.22,43.37,4.21,153,127.0,136.0,118.0
1770093314,2026-02-03 10:05:14,34.29,46.11,9.63,189.44,34.1,22.32,37.66,6.04,140,120.0,153.0,136.0
1770096914,2026-02-03 11:05:14,32.12,44.73,14.12,203.19,38.34,25.47,37.29,2.88,131,121.0,140.0,153.0
1770100514,2026-02-03 12:05:14,32.4,47.92,8.73,201.05,42.07,25.27,28.12,0.17,145,153.0,131.0,140.0
1770104114,2026-02-03 13:05:14,30.67,45.28,9.54,205.55,37.21,24.84,28.32,10.08,128,166.0,145.0,131.0
1770107714,2026-02-03 14:05:14,31.5,48.94,7.69,186.1,41.08,24.48,30.1,5.09,126,152.0,128.0,145.0
1770111314,2026-02-03 15:05:14,30.34,44.48,7.22,213.01,33.63,20.17,35.07,7.5,127,137.0,126.0,128.0
1770114914,2026-02-03 16:05:14,30.12,41.12,11.87,193.85,33.84,20.07,40.44,5.98,120,126.0,127.0,126.0
1770118514,2026-02-03 17:05:14,30.92,48.49,22.59,434.9,31.45,18.72,40.24,9.0,121,124.0,120.0,127.0
1770122114,2026-02-03 18:05:14,36.74,56.12,22.6,430.09,26.24,15.95,48.5,1.25,153,130.0,121.0,120.0
1770125714,2026-02-03 19:05:14,38.34,51.03,21.1,374.63,25.05,11.32,58.69,5.95,166,148.0,153.0,121.0
1770129314,2026-02-03 20:05:14,35.91,54.84,8.63,222.02,25.79,11.2,59.95,5.5,152,155.0,166.0,153.0
1770132914,2026-02-03 21:05:14,34.64,46.14,9.57,243.85,18.35,8.71,67.84,4.5,137,153.0,152.0,166.0
1770136514,2026-02-03 22:05:14,31.02,46.37,13.8,209.74,14.31,7.21,70.87,7.33,126,142.0,137.0,152.0
1770140114,2026-02-03 23:05:14,31.16,49.08,9.9,148.7,16.24,5.53,70.46,4.3,124,140.0,126.0,137.0
1770143714,2026-02-04 00:05:14,32.01,46.88,12.96,192.12,16.28,5.49,79.18,5.82,130,145.0,124.0,126.0
1770147314,2026-02-04 01:05:14,36.01,54.1,10.05,215.37,16.05,5.08,73.82,6.61,148,141.0,130.0,124.0
1770150914,2026-02-04 02:05:14,36.44,54.26,10.68,217.66,12.13,6.69,66.33,4.2,155,181.0,148.0,130.0
1770154514,2026-02-04 03:05:14,36.58,57.47,7.13,244.54,15.63,7.83,54.43,3.05,153,207.0,155.0,148.0
1770158114,2026-02-04 04:05:14,35.07,49.23,11.57,196.59,27.24,10.33,62.69,8.31,142,200.0,153.0,155.0
1770161714,2026-02-04 05:05:14,34.31,54.14,10.9,171.06,29.78,13.24,50.87,5.03,140,194.0,142.0,153.0
1770165314,2026-02-04 06:05:14,33.88,56.39,8.04,172.45,31.36,15.34,46.52,3.47,145,190.0,140.0,142.0
1770168914,2026-02-04 07:05:14,34.53,51.04,7.66,193.15,29.89,17.18,43.58,4.11,141,183.0,145.0,140.0
1770172514,2026-02-04 08:05:14,43.37,61.95,21.34,378.11,28.63,19.94,39.83,1.11,181,166.0,141.0,145.0
1770176114,2026-02-04 09:05:14,48.19,74.56,16.16,432.32,42.99,22.95,42.47,3.5,207,154.0,181.0,141.0
1770179714,2026-02-04 10:05:14,48.78,73.44,8.81,210.75,39.68,23.8,33.27,4.86,200,126.0,207.0,181.0
1770183314,2026-02-04 11:05:14,46.76,73.26,12.7,148.14,40.99,23.56,26.59,6.01,194,139.0,200.0,207.0
1770186914,2026-02-04 12:05:14,45.28,69.43,11.78,189.31,38.53,24.54,34.85,6.13,190,156.0,194.0,200.0
1770190514,2026-02-04 13:05:14,44.91,66.93,11.19,197.1,44.18,24.2,23.36,3.22,183,172.0,190.0,194.0
1770194114,2026-02-04 14:05:14,39.06,58.01,7.52,209.53,41.48,22.4,34.68,5.19,166,159.0,183.0,190.0
1770197714,2026-02-04 15:05:14,36.58,59.56,7.79,221.08,39.09,22.53,40.92,8.95,154,161.0,166.0,183.0
1770201314,2026-02-04 16:05:14,32.47,48.24,7.43,211.19,36.48,19.61,40.31,3.82,126,152.0,154.0,166.0
1770204914,2026-02-04 17:05:14,36.74,61.27,21.76,412.69,25.0,17.39,42.54,3.45,139,161.0,126.0,154.0
1770208514,2026-02-04 18:05:14,38.15,62.07,17.93,384.01,26.81,17.12,45.51,5.36,156,158.0,139.0,126.0
1770212114,2026-02-04 19:05:14,39.68,58.49,21.25,403.58,20.75,13.01,55.71,4.13,172,145.0,156.0,139.0
1770215714,2026-02-04 20:05:14,40.09,59.66,10.54,198.07,18.43,10.42,59.79,2.89,159,149.0,172.0,156.0
1770219314,2026-02-04 21:05:14,38.25,52.22,9.92,174.33,15.52,8.49,55.16,6.34,161,135.0,159.0,172.0
1770222914,2026-02-04 22:05:14,38.35,58.25,11.83,219.67,12.88,7.11,69.85,4.01,152,131.0,161.0,159.0
1770226514,2026-02-04 23:05:14,37.13,62.03,10.09,171.94,10.0,5.54,67.77,2.48,161,128.0,152.0,161.0
1770230114,2026-02-05 00:05:14,35.69,52.51,9.31,192.33,16.21,6.78,63.18,5.19,158,126.0,161.0,152.0
1770233714,2026-02-05 01:05:14,37.71,58.32,7.65,188.32,17.84,5.71,68.52,4.57,145,122.0,158.0,161.0
1770237314,2026-02-05 02:05:14,36.35,58.37,11.43,205.87,11.79,5.82,71.91,7.78,149,130.0,145.0,158.0
1770240914,2026-02-05 03:05:14,31.37,48.64,10.16,200.12,19.53,7.21,62.9,6.4,135,122.0,149.0,145.0
1770244514,2026-02-05 04:05:14,31.98,49.84,10.61,214.5,18.08,8.48,64.9,4.13,131,128.0,135.0,149.0
1770248114,2026-02-05 05:05:14,31.08,42.45,8.61,216.71,21.76,11.63,58.04,5.7,128,109.0,131.0,135.0
1770251714,2026-02-05 06:05:14,28.23,42.88,8.93,195.22,26.84,14.69,48.48,6.7,126,104.0,128.0,131.0
1770255314,2026-02-05 07:05:14,26.75,36.89,10.0,175.98,34.01,18.7,46.75,6.33,122,115.0,126.0,128.0
1770258914,2026-02-05 08:05:14,30.13,44.99,21.34,400.17,36.33,20.53,39.99,7.05,130,132.0,122.0,126.0
1770262514,2026-02-05 09:05:14,28.85,38.97,17.27,399.85,35.07,21.66,39.98,7.87,122,123.0,130.0,122.0
1770266114,2026-02-05 10:05:14,29.35,44.75,6.29,181.0,41.39,22.09,41.52,6.21,128,131.0,122.0,130.0
1770269714,2026-02-05 11:05:14,26.53,37.72,8.94,207.33,33.0,23.06,35.68,6.52,109,156.0,128.0,122.0
1770273314,2026-02-05 12:05:14,25.96,40.26,8.3,199.63,34.79,26.07,26.38,2.07,104,168.0,109.0,128.0
1770276914,2026-02-05 13:05:14,28.79,35.74,11.78,187.04,43.59,24.14,27.87,1.5,115,186.0,104.0,109.0
1770280514,2026-02-05 14:05:14,31.16,48.93,8.77,169.59,39.94,23.38,25.62,1.17,132,190.0,115.0,104.0
1770284114,2026-02-05 15:05:14,30.04,47.73,7.84,207.17,41.51,21.27,33.9,6.71,123,184.0,132.0,115.0
1770287714,2026-02-05 16:05:14,31.07,50.52,10.64,193.27,36.86,21.4,31.77,5.36,131,176.0,123.0,132.0
1770291314,2026-02-05 17:05:14,37.26,55.37,23.92,395.31,30.44,17.97,43.32,6.25,156,164.0,131.0,123.0
1770294914,2026-02-05 18:05:14,37.83,51.78,18.9,403.17,36.14,15.46,53.85,6.74,168,159.0,156.0,131.0
1770298514,2026-02-05 19:05:14,45.73,70.18,20.38,399.19,28.72,13.68,56.19,2.75,186,157.0,168.0,156.0
1770302114,2026-02-05 20:05:14,45.27,72.33,7.57,203.13,17.72,9.01,65.25,3.68,190,155.0,186.0,168.0
1770305714,2026-02-05 21:05:14,43.63,60.86,8.43,187.9,21.2,8.82,62.19,6.25,184,141.0,190.0,186.0
1770309314,2026-02-05 22:05:14,43.79,64.63,10.95,208.34,13.22,6.57,61.85,5.38,176,131.0,184.0,190.0
1770312914,2026-02-05 23:05:14,40.61,65.6,8.31,215.49,15.55,5.74,62.29,7.06,164,131.0,176.0,184.0
1770316514,2026-02-06 00:05:14,39.36,60.53,10.59,217.94,10.83,5.23,68.98,5.4,159,131.0,164.0,176.0
1770320114,2026-02-06 01:05:14,38.21,60.8,13.59,176.24,19.77,5.15,69.43,1.71,157,125.0,159.0,164.0
1770323714,2026-02-06 02:05:14,36.07,55.11,9.97,181.59,11.64,5.54,71.38,3.79,155,124.0,157.0,159.0
1770327314,2026-02-06 03:05:14,33.36,52.25,11.08,199.15,18.09,7.63,64.02,7.3,141,158.0,155.0,157.0
1770330914,2026-02-06 04:05:14,32.75,41.81,9.64,198.44,13.46,9.07,57.79,6.71,131,132.0,141.0,155.0
1770334514,2026-02-06 05:05:14,31.15,48.9,9.4,185.17,23.72,12.97,54.21,3.03,131,140.0,131.0,141.0
1770338114,2026-02-06 06:05:14,30.93,48.27,10.31,201.85,29.18,13.55,50.07,5.73,131,132.0,131.0,131.0
1770341714,2026-02-06 07:05:14,30.17,50.73,10.77,169.63,36.99,17.6,34.64,4.9,125,145.0,131.0,131.0
1770345314,2026-02-06 08:05:14,31.11,50.78,23.35,386.11,30.44,18.87,53.7,8.28,124,140.0,125.0,131.0
1770348914,2026-02-06 09:05:14,36.72,58.73,17.58,380.06,35.92,22.45,31.91,4.75,158,144.0,124.0,125.0
1770352514,2026-02-06 10:05:14,33.26,48.53,10.7,195.61,34.79,22.38,34.37,5.24,132,147.0,158.0,124.0
1770356114,2026-02-06 11:05:14,32.82,53.17,10.39,223.64,41.82,24.84,37.24,4.42,140,178.0,132.0,158.0
1770359714,2026-02-06 12:05:14,32.05,48.34,11.99,229.33,37.08,24.31,28.1,5.3,132,202.0,140.0,132.0
1770363314,2026-02-06 13:05:14,34.0,48.11,5.54,242.59,44.92,25.46,24.99,7.38,145,222.0,132.0,140.0
1770366914,2026-02-06 14:05:14,32.68,44.74,11.08,192.04,37.21,24.08,41.01,7.04,140,224.0,145.0,132.0
1770370514,2026-02-06 15:05:14,33.8,46.69,7.7,220.8,37.74,21.38,43.29,6.0,144,213.0,140.0,145.0
1770374114,2026-02-06 16:05:14,35.63,55.12,8.93,169.06,33.47,19.12,45.23,4.07,147,183.0,144.0,140.0
1770377714,2026-02-06 17:05:14,43.81,63.14,17.0,377.46,32.11,17.46,50.19,4.99,178,174.0,147.0,144.0
1770381314,2026-02-06 18:05:14,49.56,77.82,21.07,448.73,22.87,14.37,56.37,2.49,202,177.0,178.0,147.0
1770384914,2026-02-06 19:05:14,53.63,81.47,20.29,389.96,21.23,12.53,56.24,4.05,222,168.0,202.0,178.0
1770388514,2026-02-06 20:05:14,53.16,79.22,12.39,199.23,23.82,11.41,57.53,4.55,224,163.0,222.0,202.0
1770392114,2026-02-06 21:05:14,51.28,76.05,8.99,164.27,10.0,6.69,66.78,6.57,213,158.0,224.0,222.0
1770395714,2026-02-06 22:05:14,43.53,66.15,8.52,206.59,21.07,6.05,69.49,12.54,183,139.0,213.0,224.0
1770399314,2026-02-06 23:05:14,44.04,67.16,11.82,201.71,11.25,4.78,65.43,4.1,174,140.0,183.0,213.0
1770402914,2026-02-07 00:05:14,42.2,60.47,6.85,222.69,14.54,3.24,70.26,2.44,177,155.0,174.0,183.0
1770406514,2026-02-07 01:05:14,40.96,61.78,9.53,210.11,10.0,2.7,72.02,7.07,168,141.0,177.0,174.0
1770410114,2026-02-07 02:05:14,39.38,53.14,8.56,181.04,15.89,6.05,67.58,2.72,163,168.0,168.0,177.0
1770413714,2026-02-07 03:05:14,38.86,67.36,6.98,181.42,11.33,7.59,70.94,5.16,158,183.0,163.0,168.0
1770417314,2026-02-07 04:05:14,33.7,49.03,8.76,204.17,23.03,10.93,53.27,5.21,139,164.0,158.0,163.0
1770420914,2026-02-07 05:05:14,36.43,51.98,13.18,205.48,25.13,13.29,58.45,2.88,140,152.0,139.0,158.0
1770424514,2026-02-07 06:05:14,35.93,53.99,10.27,220.79,32.79,15.13,61.57,4.71,155,146.0,140.0,139.0
1770428114,2026-02-07 07:05:14,35.39,53.6,11.21,193.42,30.95,17.32,49.62,9.0,141,137.0,155.0,140.0
1770431714,2026-02-07 08:05:14,38.54,53.49,20.62,400.2,33.08,20.61,37.42,7.01,168,140.0,141.0,155.0
1770435314,2026-02-07 09:05:14,44.3,69.1,17.96,400.25,40.58,21.94,40.91,4.8,183,123.0,168.0,141.0
1770438914,2026-02-07 10:05:14,39.18,53.89,9.97,171.12,41.73,22.22,31.84,9.65,164,128.0,183.0,168.0
1770442514,2026-02-07 11:05:14,35.85,49.23,12.29,198.23,35.51,23.26,35.35,3.13,152,127.0,164.0,183.0
1770446114,2026-02-07 12:05:14,35.73,52.28,8.36,197.78,46.51,26.2,30.37,1.84,146,125.0,152.0,164.0
1770449714,2026-02-07 13:05:14,34.64,50.45,7.4,217.18,41.78,22.79,39.29,3.6,137,148.0,146.0,152.0
1770453314,2026-02-07 14:05:14,30.88,47.95,8.92,188.23,37.03,25.25,24.85,3.66,140,154.0,137.0,146.0
1770456914,2026-02-07 15:05:14,29.42,42.2,10.45,174.82,41.03,20.94,37.5,7.57,123,171.0,140.0,137.0
1770460514,2026-02-07 16:05:14,29.71,41.79,8.1,212.79,33.54,19.68,40.05,4.05,128,146.0,123.0,140.0
1770464114,2026-02-07 17:05:14,29.31,40.91,22.67,396.16,33.76,17.82,36.77,6.1,127,140.0,128.0,123.0
1770467714,2026-02-07 18:05:14,30.16,49.16,17.24,413.14,23.22,13.75,54.6,7.03,125,125.0,127.0,128.0
1770471314,2026-02-07 19:05:14,34.95,57.78,22.0,403.0,25.53,12.57,52.5,5.54,148,111.0,125.0,127.0
1770474914,2026-02-07 20:05:14,36.11,46.09,9.25,180.89,16.86,10.5,60.53,4.77,154,98.0,148.0,125.0
1770478514,2026-02-07 21:05:14,39.16,62.27,11.1,180.95,23.31,9.34,58.06,3.53,171,95.0,154.0,148.0
1770482114,2026-02-07 22:05:14,34.45,55.27,10.97,166.63,20.81,7.36,71.44,6.91,146,92.0,171.0,154.0
1770485714,2026-02-07 23:05:14,32.47,49.25,10.58,191.04,16.35,5.99,65.57,4.41,140,98.0,146.0,171.0
1770489314,2026-02-08 00:05:14,29.29,42.33,10.63,196.62,16.44,5.9,75.45,6.95,125,97.0,140.0,146.0
1770492914,2026-02-08 01:05:14,25.59,39.87,6.98,178.39,10.0,4.54,74.85,4.19,111,87.0,125.0,140.0
1770496514,2026-02-08 02:05:14,23.73,34.19,7.69,224.65,13.84,5.63,72.03,5.66,98,96.0,111.0,125.0
1770500114,2026-02-08 03:05:14,24.51,36.38,11.58,193.85,18.78,7.35,71.78,4.65,95,119.0,98.0,111.0
1770503714,2026-02-08 04:05:14,22.22,34.58,9.83,201.34,24.73,12.68,52.54,7.57,92,121.0,95.0,98.0
1770507314,2026-02-08 05:05:14,23.65,38.68,11.14,192.49,23.57,13.76,47.2,5.17,98,118.0,92.0,95.0
1770510914,2026-02-08 06:05:14,24.14,36.36,8.52,155.23,20.74,13.93,47.78,5.54,97,110.0,98.0,92.0
1770514514,2026-02-08 07:05:14,21.64,34.1,11.6,208.51,32.74,18.52,43.46,7.73,87,121.0,97.0,98.0
1770518114,2026-02-08 08:05:14,25.03,36.49,22.18,411.67,44.97,21.51,38.8,6.18,96,125.0,87.0,97.0
1770521714,2026-02-08 09:05:14,30.43,42.84,18.16,389.87,39.06,22.61,31.55,8.65,119,114.0,96.0,87.0
1770525314,2026-02-08 10:05:14,30.34,47.39,11.27,213.85,42.63,24.21,18.45,4.58,121,121.0,119.0,96.0
1770528914,2026-02-08 11:05:14,28.53,41.99,14.85,183.17,45.67,24.25,24.8,5.86,118,123.0,121.0,119.0
1770532514,2026-02-08 12:05:14,27.4,43.45,8.17,238.5,31.43,24.63,25.21,2.39,110,172.0,118.0,121.0
1770536114,2026-02-08 13:05:14,28.08,42.12,13.89,221.28,36.94,24.54,29.08,7.1,121,192.0,110.0,118.0
1770539714,2026-02-08 14:05:14,29.85,51.69,8.62,218.56,35.01,22.79,31.88,2.65,125,172.0,121.0,110.0
1770543314,2026-02-08 15:05:14,27.72,42.08,12.37,194.37,36.47,22.49,25.48,6.72,114,161.0,125.0,121.0
1770546914,2026-02-08 16:05:14,28.0,35.97,10.32,206.74,42.48,20.56,40.03,4.08,121,152.0,114.0,125.0
1770550514,2026-02-08 17:05:14,30.56,47.57,19.76,370.86,34.52,17.34,48.68,2.98,123,151.0,121.0,114.0
1770554114,2026-02-08 18:05:14,40.34,60.01,20.91,406.99,21.07,13.78,59.18,5.38,172,126.0,123.0,121.0
1770557714,2026-02-08 19:05:14,44.3,62.4,21.81,399.05,19.86,11.09,54.27,4.79,192,148.0,172.0,123.0
1770561314,2026-02-08 20:05:14,42.11,65.16,9.77,194.03,25.02,10.21,66.88,4.61,172,152.0,192.0,172.0
1770564914,2026-02-08 21:05:14,38.58,58.4,9.47,231.0,12.53,8.14,63.74,6.34,161,148.0,172.0,192.0
1770568514,2026-02-08 22:05:14,35.89,51.14,8.04,202.29,13.25,6.76,64.22,6.41,152,132.0,161.0,172.0
1770572114,2026-02-08 23:05:14,36.26,54.41,12.78,189.87,14.45,6.53,68.0,3.87,151,138.0,152.0,161.0
1770575714,2026-02-09 00:05:14,32.9,47.0,11.81,162.08,10.0,5.1,80.83,6.72,126,138.0,151.0,152.0
1770579314,2026-02-09 01:05:14,35.29,50.1,8.42,196.56,12.33,6.14,80.25,6.72,148,122.0,126.0,151.0
1770582914,2026-02-09 02:05:14,34.08,51.72,9.87,212.18,22.04,9.19,66.33,3.75,152,152.0,148.0,126.0
1770586514,2026-02-09 03:05:14,31.72,48.42,8.16,191.08,22.94,8.29,61.39,5.48,148,165.0,152.0,148.0
1770590114,2026-02-09 04:05:14,31.63,44.84,7.79,201.77,16.84,8.61,62.93,6.22,132,148.0,148.0,152.0
1770593714,2026-02-09 05:05:14,34.27,46.51,9.79,208.6,15.32,12.74,55.9,6.19,138,136.0,132.0,148.0
1770597314,2026-02-09 06:05:14,30.85,46.73,7.61,216.61,20.56,13.89,49.93,7.0,138,139.0,138.0,132.0
1770600914,2026-02-09 07:05:14,28.97,45.01,10.13,212.22,32.04,16.42,44.52,4.25,122,110.0,138.0,138.0
1770604514,2026-02-09 08:05:14,34.57,54.57,20.72,381.94,34.95,19.87,39.42,5.0,152,126.0,122.0,138.0
1770608114,2026-02-09 09:05:14,38.4,60.74,20.08,430.35,46.16,23.66,34.82,4.42,165,119.0,152.0,122.0
1770611714,2026-02-09 10:05:14,37.41,55.46,9.15,190.13,36.06,22.69,35.93,5.92,148,155.0,165.0,152.0
1770615314,2026-02-09 11:05:14,32.13,49.21,11.4,184.85,45.49,24.55,37.3,4.96,136,157.0,148.0,165.0
1770618914,2026-02-09 12:05:14,30.34,51.35,8.65,216.14,44.78,24.85,42.18,4.04,139,166.0,136.0,148.0
1770622514,2026-02-09 13:05:14,28.2,45.69,9.43,203.83,38.81,22.67,31.85,3.3,110,177.0,139.0,136.0
1770626114,2026-02-09 14:05:14,30.32,47.28,6.29,208.39,44.15,22.91,37.28,3.86,126,179.0,110.0,139.0
1770629714,2026-02-09 15:05:14,29.06,40.72,7.67,186.85,38.34,22.69,32.74,4.51,119,162.0,126.0,110.0
1770633314,2026-02-09 16:05:14,36.18,59.19,6.25,180.0,40.83,20.58,33.32,1.76,155,149.0,119.0,126.0
1770636914,2026-02-09 17:05:14,37.75,59.38,20.03,390.68,31.35,18.74,42.76,6.0,157,134.0,155.0,119.0
1770640514,2026-02-09 18:05:14,40.72,67.54,18.64,397.97,29.44,15.64,56.81,1.48,166,152.0,157.0,155.0
1770644114,2026-02-09 19:05:14,42.47,65.85,20.55,424.65,27.19,13.45,52.62,3.66,177,136.0,166.0,157.0
1770647714,2026-02-09 20:05:14,43.66,65.66,7.16,210.64,17.82,10.84,50.54,2.71,179,125.0,177.0,166.0
1770651314,2026-02-09 21:05:14,38.03,59.79,13.32,204.3,12.23,8.7,70.92,6.55,162,114.0,179.0,177.0
1770654914,2026-02-09 22:05:14,35.39,48.66,11.02,210.42,22.27,6.5,63.08,4.11,149,114.0,162.0,179.0
1770658514,2026-02-09 23:05:14,32.97,50.74,10.24,204.76,23.56,6.8,69.46,2.84,134,106.0,149.0,162.0
1770662114,2026-02-10 00:05:14,33.47,52.56,9.38,187.46,10.0,5.19,66.61,2.37,152,101.0,134.0,149.0
1770665714,2026-02-10 01:05:14,33.13,54.95,11.47,189.11,13.33,5.18,72.05,3.37,136,107.0,152.0,134.0
1770669314,2026-02-10 02:05:14,29.78,46.7,9.11,175.34,20.08,7.36,70.2,8.12,125,138.0,136.0,152.0
1770672914,2026-02-10 03:05:14,28.11,41.76,8.37,201.67,19.87,8.21,68.55,4.69,114,163.0,125.0,136.0
1770676514,2026-02-10 04:05:14,26.83,36.98,7.04,179.68,15.07,9.71,60.57,3.21,114,161.0,114.0,125.0
1770680114,2026-02-10 05:05:14,28.78,41.52,6.71,225.1,25.39,12.22,49.91,6.45,106,146.0,114.0,114.0
1770683714,2026-02-10 06:05:14,23.49,35.26,9.59,214.02,30.75,15.75,42.99,8.13,101,144.0,106.0,114.0
1770687314,2026-02-10 07:05:14,26.22,42.77,8.65,211.52,36.01,18.02,45.27,5.06,107,124.0,101.0,106.0
1770690914,2026-02-10 08:05:14,33.05,54.4,20.29,397.79,29.01,18.8,47.17,5.62,138,140.0,107.0,101.0
1770694514,2026-02-10 09:05:14,38.5,56.49,22.7,392.49,39.36,21.69,30.86,5.12,163,133.0,138.0,107.0
1770698114,2026-02-10 10:05:14,37.25,53.82,10.15,172.15,37.7,25.49,30.36,9.6,161,129.0,163.0,138.0
1770701714,2026-02-10 11:05:14,35.28,54.27,10.02,203.63,42.41,25.61,23.86,2.54,146,129.0,161.0,163.0
1770705314,2026-02-10 12:05:14,32.65,53.13,8.71,215.25,42.36,25.09,25.45,7.43,144,156.0,146.0,161.0
1770708914,2026-02-10 13:05:14,31.19,41.09,10.24,218.16,38.42,24.5,43.09,3.78,124,169.0,144.0,146.0
1770712514,2026-02-10 14:05:14,32.59,52.35,11.88,198.56,42.31,22.78,26.77,2.65,140,159.0,124.0,144.0
1770716114,2026-02-10 15:05:14,30.59,43.51,10.77,158.13,35.27,22.52,43.15,8.02,133,169.0,140.0,124.0
1770719714,2026-02-10 16:05:14,29.68,46.91,11.29,215.21,30.39,19.0,43.04,1.55,129,126.0,133.0,140.0
1770723314,2026-02-10 17:05:14,32.42,46.66,22.16,411.03,34.69,16.99,44.32,6.66,129,138.0,129.0,133.0
1770726914,2026-02-10 18:05:14,36.16,53.25,18.96,390.87,31.91,15.45,49.74,4.66,156,126.0,129.0,129.0
1770730514,2026-02-10 19:05:14,40.47,62.7,19.67,380.42,25.68,10.95,59.92,6.5,169,126.0,156.0,129.0
1770734114,2026-02-10 20:05:14,39.19,58.14,8.49,199.38,23.85,9.42,64.98,4.9,159,121.0,169.0,156.0
1770737714,2026-02-10 21:05:14,38.69,55.44,12.56,213.99,10.0,8.55,50.0,8.27,169,125.0,159.0,169.0
1770741314,2026-02-10 22:05:14,30.94,45.03,10.64,215.24,12.89,4.77,64.93,9.25,126,119.0,169.0,159.0
1770744914,2026-02-10 23:05:14,32.7,45.64,10.47,194.36,11.78,4.87,70.63,8.67,138,127.0,126.0,169.0
1770748514,2026-02-11 00:05:14,32.17,45.13,9.64,192.03,15.81,5.03,68.25,5.58,126,131.0,138.0,126.0
1770752114,2026-02-11 01:05:14,29.21,39.61,10.51,189.77,13.23,5.46,72.47,6.44,126,132.0,126.0,138.0
